,true,pred
7130,tensor(1),tensor(4)
7131,tensor(1),tensor(0)
7132,tensor(2),tensor(1)
7133,tensor(3),tensor(1)
7134,tensor(2),tensor(0)
7135,tensor(3),tensor(2)
7136,tensor(3),tensor(0)
7137,tensor(2),tensor(0)
7138,tensor(1),tensor(1)
7139,tensor(3),tensor(2)
7140,tensor(3),tensor(4)
7141,tensor(2),tensor(0)
7142,tensor(1),tensor(1)
7143,tensor(2),tensor(3)
7144,tensor(3),tensor(2)
7145,tensor(5),tensor(4)
7146,tensor(1),tensor(1)
7147,tensor(0),tensor(2)
7148,tensor(3),tensor(1)
7149,tensor(0),tensor(4)
7150,tensor(2),tensor(0)
7151,tensor(2),tensor(0)
7152,tensor(2),tensor(0)
7153,tensor(3),tensor(5)
7154,tensor(2),tensor(2)
7155,tensor(2),tensor(2)
7156,tensor(0),tensor(0)
7157,tensor(3),tensor(2)
7158,tensor(3),tensor(0)
7159,tensor(2),tensor(1)
7160,tensor(0),tensor(1)
7161,tensor(3),tensor(0)
7162,tensor(5),tensor(1)
7163,tensor(5),tensor(2)
7164,tensor(5),tensor(0)
7165,tensor(3),tensor(0)
7166,tensor(3),tensor(4)
7167,tensor(3),tensor(0)
7168,tensor(2),tensor(1)
7169,tensor(3),tensor(0)
7170,tensor(3),tensor(0)
7171,tensor(3),tensor(2)
7172,tensor(3),tensor(0)
7173,tensor(0),tensor(4)
7174,tensor(3),tensor(2)
7175,tensor(3),tensor(2)
7176,tensor(3),tensor(5)
7177,tensor(2),tensor(0)
7178,tensor(3),tensor(2)
7179,tensor(1),tensor(2)
7180,tensor(0),tensor(0)
7181,tensor(2),tensor(1)
7182,tensor(4),tensor(4)
7183,tensor(3),tensor(2)
7184,tensor(2),tensor(2)
7185,tensor(2),tensor(3)
7186,tensor(5),tensor(0)
7187,tensor(3),tensor(2)
7188,tensor(2),tensor(2)
7189,tensor(2),tensor(2)
7190,tensor(0),tensor(0)
7191,tensor(2),tensor(2)
7192,tensor(1),tensor(0)
7193,tensor(3),tensor(3)
7194,tensor(1),tensor(1)
7195,tensor(3),tensor(2)
7196,tensor(5),tensor(1)
7197,tensor(0),tensor(0)
7198,tensor(5),tensor(3)
7199,tensor(0),tensor(3)
7200,tensor(0),tensor(0)
7201,tensor(3),tensor(2)
7202,tensor(2),tensor(1)
7203,tensor(3),tensor(1)
7204,tensor(2),tensor(2)
7205,tensor(3),tensor(0)
7206,tensor(2),tensor(4)
7207,tensor(3),tensor(2)
7208,tensor(2),tensor(0)
7209,tensor(0),tensor(0)
7210,tensor(2),tensor(2)
7211,tensor(2),tensor(3)
7212,tensor(1),tensor(2)
7213,tensor(4),tensor(0)
7214,tensor(0),tensor(0)
7215,tensor(3),tensor(2)
7216,tensor(2),tensor(2)
7217,tensor(0),tensor(1)
7218,tensor(0),tensor(4)
7219,tensor(5),tensor(3)
7220,tensor(0),tensor(0)
7221,tensor(3),tensor(0)
7222,tensor(3),tensor(2)
7223,tensor(2),tensor(2)
7224,tensor(3),tensor(0)
7225,tensor(2),tensor(0)
7226,tensor(0),tensor(1)
7227,tensor(2),tensor(2)
7228,tensor(3),tensor(0)
7229,tensor(3),tensor(2)
7230,tensor(0),tensor(2)
7231,tensor(5),tensor(2)
7232,tensor(0),tensor(0)
7233,tensor(3),tensor(0)
7234,tensor(3),tensor(2)
7235,tensor(1),tensor(0)
7236,tensor(3),tensor(1)
7237,tensor(5),tensor(1)
7238,tensor(4),tensor(2)
7239,tensor(2),tensor(0)
7240,tensor(2),tensor(0)
7241,tensor(1),tensor(2)
7242,tensor(3),tensor(0)
7243,tensor(2),tensor(3)
7244,tensor(3),tensor(2)
7245,tensor(3),tensor(2)
7246,tensor(3),tensor(4)
7247,tensor(3),tensor(1)
7248,tensor(2),tensor(4)
7249,tensor(1),tensor(1)
7250,tensor(4),tensor(2)
7251,tensor(0),tensor(4)
7252,tensor(2),tensor(0)
7253,tensor(0),tensor(3)
7254,tensor(1),tensor(0)
7255,tensor(3),tensor(4)
7256,tensor(4),tensor(0)
7257,tensor(4),tensor(0)
7258,tensor(3),tensor(0)
7259,tensor(5),tensor(0)
7260,tensor(0),tensor(5)
7261,tensor(3),tensor(3)
7262,tensor(3),tensor(5)
7263,tensor(0),tensor(1)
7264,tensor(2),tensor(0)
7265,tensor(2),tensor(4)
7266,tensor(0),tensor(0)
7267,tensor(5),tensor(0)
7268,tensor(3),tensor(2)
7269,tensor(1),tensor(1)
7270,tensor(1),tensor(3)
7271,tensor(1),tensor(0)
7272,tensor(3),tensor(2)
7273,tensor(0),tensor(2)
7274,tensor(0),tensor(2)
7275,tensor(1),tensor(1)
7276,tensor(4),tensor(1)
7277,tensor(2),tensor(0)
7278,tensor(3),tensor(1)
7279,tensor(2),tensor(2)
7280,tensor(1),tensor(1)
7281,tensor(1),tensor(0)
7282,tensor(2),tensor(0)
7283,tensor(0),tensor(0)
7284,tensor(4),tensor(0)
7285,tensor(3),tensor(3)
7286,tensor(3),tensor(2)
7287,tensor(0),tensor(1)
7288,tensor(3),tensor(0)
7289,tensor(0),tensor(0)
7290,tensor(3),tensor(0)
7291,tensor(3),tensor(0)
7292,tensor(2),tensor(0)
7293,tensor(3),tensor(1)
7294,tensor(1),tensor(1)
7295,tensor(2),tensor(2)
7296,tensor(0),tensor(0)
7297,tensor(5),tensor(0)
7298,tensor(4),tensor(3)
7299,tensor(3),tensor(4)
7300,tensor(1),tensor(1)
7301,tensor(2),tensor(0)
7302,tensor(0),tensor(0)
7303,tensor(2),tensor(1)
7304,tensor(4),tensor(0)
7305,tensor(0),tensor(0)
7306,tensor(4),tensor(0)
7307,tensor(3),tensor(2)
7308,tensor(3),tensor(2)
7309,tensor(1),tensor(4)
7310,tensor(3),tensor(3)
7311,tensor(1),tensor(0)
7312,tensor(3),tensor(0)
7313,tensor(3),tensor(3)
7314,tensor(4),tensor(2)
7315,tensor(3),tensor(1)
7316,tensor(0),tensor(0)
7317,tensor(3),tensor(2)
7318,tensor(3),tensor(2)
7319,tensor(3),tensor(0)
7320,tensor(1),tensor(0)
7321,tensor(2),tensor(0)
7322,tensor(2),tensor(1)
7323,tensor(4),tensor(1)
7324,tensor(0),tensor(0)
7325,tensor(0),tensor(2)
7326,tensor(2),tensor(1)
7327,tensor(3),tensor(0)
7328,tensor(3),tensor(0)
7329,tensor(2),tensor(0)
7330,tensor(0),tensor(0)
7331,tensor(5),tensor(5)
7332,tensor(0),tensor(0)
7333,tensor(4),tensor(2)
7334,tensor(1),tensor(0)
7335,tensor(0),tensor(0)
7336,tensor(3),tensor(0)
7337,tensor(1),tensor(1)
7338,tensor(5),tensor(2)
7339,tensor(1),tensor(0)
7340,tensor(4),tensor(1)
7341,tensor(3),tensor(1)
7342,tensor(1),tensor(0)
7343,tensor(4),tensor(2)
7344,tensor(2),tensor(1)
7345,tensor(3),tensor(0)
7346,tensor(2),tensor(3)
7347,tensor(5),tensor(0)
7348,tensor(4),tensor(2)
7349,tensor(3),tensor(0)
7350,tensor(5),tensor(0)
7351,tensor(2),tensor(0)
7352,tensor(0),tensor(1)
7353,tensor(3),tensor(2)
7354,tensor(1),tensor(2)
7355,tensor(2),tensor(2)
7356,tensor(1),tensor(0)
7357,tensor(2),tensor(0)
7358,tensor(1),tensor(1)
7359,tensor(3),tensor(0)
7360,tensor(5),tensor(2)
7361,tensor(3),tensor(0)
7362,tensor(3),tensor(0)
7363,tensor(3),tensor(2)
7364,tensor(5),tensor(1)
7365,tensor(4),tensor(0)
7366,tensor(3),tensor(2)
7367,tensor(1),tensor(0)
7368,tensor(1),tensor(2)
7369,tensor(4),tensor(0)
7370,tensor(3),tensor(2)
7371,tensor(0),tensor(1)
7372,tensor(1),tensor(0)
7373,tensor(3),tensor(0)
7374,tensor(0),tensor(0)
7375,tensor(3),tensor(3)
7376,tensor(3),tensor(1)
7377,tensor(3),tensor(0)
7378,tensor(0),tensor(0)
7379,tensor(3),tensor(2)
7380,tensor(1),tensor(2)
7381,tensor(3),tensor(3)
7382,tensor(4),tensor(1)
7383,tensor(2),tensor(2)
7384,tensor(2),tensor(2)
7385,tensor(3),tensor(2)
7386,tensor(3),tensor(4)
7387,tensor(5),tensor(0)
7388,tensor(3),tensor(4)
7389,tensor(5),tensor(0)
7390,tensor(1),tensor(0)
7391,tensor(5),tensor(4)
7392,tensor(2),tensor(1)
7393,tensor(1),tensor(1)
7394,tensor(3),tensor(0)
7395,tensor(0),tensor(0)
7396,tensor(0),tensor(0)
7397,tensor(3),tensor(0)
7398,tensor(3),tensor(0)
7399,tensor(2),tensor(1)
7400,tensor(4),tensor(0)
7401,tensor(2),tensor(4)
7402,tensor(3),tensor(2)
7403,tensor(2),tensor(2)
7404,tensor(0),tensor(0)
7405,tensor(2),tensor(0)
7406,tensor(0),tensor(0)
7407,tensor(0),tensor(1)
7408,tensor(1),tensor(1)
7409,tensor(3),tensor(2)
7410,tensor(1),tensor(0)
7411,tensor(0),tensor(0)
7412,tensor(0),tensor(0)
7413,tensor(2),tensor(5)
7414,tensor(2),tensor(1)
7415,tensor(3),tensor(1)
7416,tensor(2),tensor(2)
7417,tensor(4),tensor(2)
7418,tensor(3),tensor(0)
7419,tensor(2),tensor(5)
7420,tensor(0),tensor(0)
7421,tensor(0),tensor(0)
7422,tensor(3),tensor(0)
7423,tensor(2),tensor(2)
7424,tensor(1),tensor(1)
7425,tensor(1),tensor(2)
7426,tensor(1),tensor(2)
7427,tensor(2),tensor(2)
7428,tensor(0),tensor(0)
7429,tensor(2),tensor(0)
7430,tensor(3),tensor(0)
7431,tensor(2),tensor(2)
7432,tensor(2),tensor(0)
7433,tensor(1),tensor(2)
7434,tensor(1),tensor(0)
7435,tensor(5),tensor(4)
7436,tensor(0),tensor(0)
7437,tensor(3),tensor(0)
7438,tensor(2),tensor(0)
7439,tensor(1),tensor(4)
7440,tensor(2),tensor(0)
7441,tensor(3),tensor(0)
7442,tensor(3),tensor(0)
7443,tensor(3),tensor(2)
7444,tensor(3),tensor(2)
7445,tensor(3),tensor(2)
7446,tensor(2),tensor(2)
7447,tensor(0),tensor(0)
7448,tensor(0),tensor(0)
7449,tensor(2),tensor(0)
7450,tensor(3),tensor(0)
7451,tensor(3),tensor(2)
7452,tensor(3),tensor(0)
7453,tensor(3),tensor(2)
7454,tensor(3),tensor(0)
7455,tensor(3),tensor(0)
7456,tensor(4),tensor(0)
7457,tensor(3),tensor(0)
7458,tensor(0),tensor(0)
7459,tensor(3),tensor(2)
7460,tensor(3),tensor(0)
7461,tensor(3),tensor(2)
7462,tensor(0),tensor(0)
7463,tensor(3),tensor(0)
7464,tensor(3),tensor(2)
7465,tensor(3),tensor(4)
7466,tensor(2),tensor(3)
7467,tensor(0),tensor(4)
7468,tensor(0),tensor(0)
7469,tensor(4),tensor(3)
7470,tensor(2),tensor(1)
7471,tensor(3),tensor(2)
7472,tensor(3),tensor(4)
7473,tensor(4),tensor(0)
7474,tensor(0),tensor(0)
7475,tensor(1),tensor(2)
7476,tensor(3),tensor(4)
7477,tensor(0),tensor(0)
7478,tensor(3),tensor(0)
7479,tensor(3),tensor(1)
7480,tensor(1),tensor(1)
7481,tensor(1),tensor(1)
7482,tensor(2),tensor(0)
7483,tensor(0),tensor(4)
7484,tensor(4),tensor(0)
7485,tensor(5),tensor(0)
7486,tensor(2),tensor(0)
7487,tensor(3),tensor(0)
7488,tensor(4),tensor(2)
7489,tensor(0),tensor(0)
7490,tensor(0),tensor(2)
7491,tensor(2),tensor(2)
7492,tensor(2),tensor(0)
7493,tensor(1),tensor(5)
7494,tensor(3),tensor(4)
7495,tensor(0),tensor(0)
7496,tensor(0),tensor(0)
7497,tensor(2),tensor(2)
7498,tensor(3),tensor(4)
7499,tensor(1),tensor(2)
7500,tensor(3),tensor(0)
7501,tensor(3),tensor(2)
7502,tensor(2),tensor(2)
7503,tensor(0),tensor(2)
7504,tensor(1),tensor(0)
7505,tensor(0),tensor(0)
7506,tensor(3),tensor(0)
7507,tensor(1),tensor(0)
7508,tensor(2),tensor(0)
7509,tensor(1),tensor(0)
7510,tensor(2),tensor(0)
7511,tensor(1),tensor(0)
7512,tensor(5),tensor(2)
7513,tensor(4),tensor(0)
7514,tensor(4),tensor(2)
7515,tensor(3),tensor(0)
7516,tensor(0),tensor(0)
7517,tensor(3),tensor(2)
7518,tensor(5),tensor(1)
7519,tensor(2),tensor(0)
7520,tensor(0),tensor(0)
7521,tensor(2),tensor(0)
7522,tensor(2),tensor(0)
7523,tensor(3),tensor(0)
7524,tensor(0),tensor(0)
7525,tensor(0),tensor(1)
7526,tensor(4),tensor(0)
7527,tensor(4),tensor(0)
7528,tensor(1),tensor(0)
7529,tensor(1),tensor(0)
7530,tensor(0),tensor(0)
7531,tensor(3),tensor(2)
7532,tensor(1),tensor(1)
7533,tensor(5),tensor(1)
7534,tensor(5),tensor(0)
7535,tensor(3),tensor(0)
7536,tensor(1),tensor(0)
7537,tensor(4),tensor(0)
7538,tensor(3),tensor(2)
7539,tensor(2),tensor(2)
7540,tensor(1),tensor(1)
7541,tensor(2),tensor(0)
7542,tensor(0),tensor(0)
7543,tensor(3),tensor(2)
7544,tensor(3),tensor(1)
7545,tensor(5),tensor(1)
7546,tensor(3),tensor(4)
7547,tensor(1),tensor(1)
7548,tensor(1),tensor(5)
7549,tensor(0),tensor(4)
7550,tensor(3),tensor(2)
7551,tensor(3),tensor(5)
7552,tensor(3),tensor(1)
7553,tensor(1),tensor(0)
7554,tensor(3),tensor(1)
7555,tensor(5),tensor(0)
7556,tensor(1),tensor(0)
7557,tensor(4),tensor(0)
7558,tensor(2),tensor(0)
7559,tensor(3),tensor(1)
7560,tensor(3),tensor(1)
7561,tensor(3),tensor(0)
7562,tensor(4),tensor(0)
7563,tensor(3),tensor(4)
7564,tensor(0),tensor(0)
7565,tensor(3),tensor(0)
7566,tensor(4),tensor(0)
7567,tensor(3),tensor(2)
7568,tensor(3),tensor(4)
7569,tensor(1),tensor(2)
7570,tensor(1),tensor(0)
7571,tensor(1),tensor(2)
7572,tensor(4),tensor(3)
7573,tensor(1),tensor(1)
7574,tensor(1),tensor(1)
7575,tensor(0),tensor(0)
7576,tensor(3),tensor(2)
7577,tensor(3),tensor(0)
7578,tensor(3),tensor(0)
7579,tensor(5),tensor(5)
7580,tensor(1),tensor(1)
7581,tensor(1),tensor(2)
7582,tensor(4),tensor(2)
7583,tensor(3),tensor(0)
7584,tensor(4),tensor(2)
7585,tensor(4),tensor(0)
7586,tensor(3),tensor(1)
7587,tensor(2),tensor(2)
7588,tensor(2),tensor(3)
7589,tensor(4),tensor(2)
7590,tensor(2),tensor(2)
7591,tensor(2),tensor(0)
7592,tensor(4),tensor(1)
7593,tensor(4),tensor(0)
7594,tensor(3),tensor(0)
7595,tensor(3),tensor(4)
7596,tensor(0),tensor(0)
7597,tensor(3),tensor(0)
7598,tensor(0),tensor(0)
7599,tensor(1),tensor(0)
7600,tensor(3),tensor(0)
7601,tensor(3),tensor(1)
7602,tensor(3),tensor(0)
7603,tensor(4),tensor(2)
7604,tensor(5),tensor(1)
7605,tensor(1),tensor(1)
7606,tensor(3),tensor(0)
7607,tensor(3),tensor(0)
7608,tensor(3),tensor(2)
7609,tensor(5),tensor(4)
7610,tensor(1),tensor(1)
7611,tensor(3),tensor(2)
7612,tensor(1),tensor(0)
7613,tensor(5),tensor(0)
7614,tensor(0),tensor(0)
7615,tensor(3),tensor(1)
7616,tensor(0),tensor(0)
7617,tensor(4),tensor(0)
7618,tensor(5),tensor(2)
7619,tensor(4),tensor(2)
7620,tensor(2),tensor(2)
7621,tensor(3),tensor(1)
7622,tensor(4),tensor(0)
7623,tensor(3),tensor(0)
7624,tensor(3),tensor(1)
7625,tensor(1),tensor(1)
7626,tensor(0),tensor(0)
7627,tensor(3),tensor(3)
7628,tensor(1),tensor(1)
7629,tensor(3),tensor(2)
7630,tensor(0),tensor(1)
7631,tensor(5),tensor(0)
7632,tensor(1),tensor(0)
7633,tensor(4),tensor(4)
7634,tensor(1),tensor(2)
7635,tensor(1),tensor(2)
7636,tensor(5),tensor(0)
7637,tensor(0),tensor(1)
7638,tensor(0),tensor(1)
7639,tensor(4),tensor(0)
7640,tensor(1),tensor(1)
7641,tensor(4),tensor(0)
7642,tensor(4),tensor(1)
7643,tensor(3),tensor(1)
7644,tensor(0),tensor(1)
7645,tensor(5),tensor(2)
7646,tensor(5),tensor(1)
7647,tensor(2),tensor(0)
7648,tensor(0),tensor(1)
7649,tensor(1),tensor(2)
7650,tensor(0),tensor(0)
7651,tensor(1),tensor(1)
7652,tensor(4),tensor(2)
7653,tensor(2),tensor(2)
7654,tensor(0),tensor(0)
7655,tensor(2),tensor(4)
7656,tensor(3),tensor(0)
7657,tensor(5),tensor(1)
7658,tensor(1),tensor(2)
7659,tensor(2),tensor(0)
7660,tensor(3),tensor(2)
7661,tensor(5),tensor(2)
7662,tensor(0),tensor(0)
7663,tensor(3),tensor(2)
7664,tensor(0),tensor(2)
7665,tensor(3),tensor(2)
7666,tensor(1),tensor(0)
7667,tensor(3),tensor(0)
7668,tensor(1),tensor(0)
7669,tensor(4),tensor(2)
7670,tensor(2),tensor(0)
7671,tensor(3),tensor(2)
7672,tensor(0),tensor(0)
7673,tensor(4),tensor(3)
7674,tensor(3),tensor(4)
7675,tensor(3),tensor(4)
7676,tensor(3),tensor(0)
7677,tensor(3),tensor(0)
7678,tensor(1),tensor(1)
7679,tensor(3),tensor(2)
7680,tensor(3),tensor(4)
7681,tensor(3),tensor(4)
7682,tensor(0),tensor(0)
7683,tensor(1),tensor(1)
7684,tensor(4),tensor(2)
7685,tensor(4),tensor(2)
7686,tensor(3),tensor(3)
7687,tensor(1),tensor(4)
7688,tensor(3),tensor(0)
7689,tensor(2),tensor(2)
7690,tensor(4),tensor(0)
7691,tensor(3),tensor(0)
7692,tensor(4),tensor(0)
7693,tensor(4),tensor(0)
7694,tensor(3),tensor(0)
7695,tensor(3),tensor(4)
7696,tensor(4),tensor(0)
7697,tensor(2),tensor(1)
7698,tensor(1),tensor(0)
7699,tensor(4),tensor(4)
7700,tensor(3),tensor(3)
7701,tensor(4),tensor(5)
7702,tensor(2),tensor(1)
7703,tensor(1),tensor(2)
7704,tensor(3),tensor(2)
7705,tensor(3),tensor(5)
7706,tensor(3),tensor(2)
7707,tensor(2),tensor(3)
7708,tensor(1),tensor(0)
7709,tensor(2),tensor(0)
7710,tensor(2),tensor(2)
7711,tensor(0),tensor(0)
7712,tensor(1),tensor(0)
7713,tensor(1),tensor(0)
7714,tensor(2),tensor(0)
7715,tensor(2),tensor(2)
7716,tensor(1),tensor(2)
7717,tensor(3),tensor(0)
7718,tensor(0),tensor(2)
7719,tensor(1),tensor(2)
7720,tensor(3),tensor(0)
7721,tensor(1),tensor(1)
7722,tensor(2),tensor(0)
7723,tensor(0),tensor(0)
7724,tensor(0),tensor(0)
7725,tensor(3),tensor(1)
7726,tensor(3),tensor(5)
7727,tensor(1),tensor(2)
7728,tensor(1),tensor(0)
7729,tensor(3),tensor(0)
7730,tensor(3),tensor(1)
7731,tensor(5),tensor(1)
7732,tensor(5),tensor(2)
7733,tensor(1),tensor(1)
7734,tensor(3),tensor(0)
7735,tensor(1),tensor(1)
7736,tensor(2),tensor(3)
7737,tensor(0),tensor(0)
7738,tensor(0),tensor(1)
7739,tensor(3),tensor(0)
7740,tensor(4),tensor(2)
7741,tensor(5),tensor(0)
7742,tensor(2),tensor(2)
7743,tensor(1),tensor(1)
7744,tensor(0),tensor(0)
7745,tensor(3),tensor(4)
7746,tensor(3),tensor(0)
7747,tensor(2),tensor(0)
7748,tensor(3),tensor(2)
7749,tensor(3),tensor(2)
7750,tensor(5),tensor(4)
7751,tensor(3),tensor(0)
7752,tensor(3),tensor(4)
7753,tensor(3),tensor(0)
7754,tensor(2),tensor(0)
7755,tensor(0),tensor(0)
7756,tensor(5),tensor(5)
7757,tensor(2),tensor(2)
7758,tensor(2),tensor(0)
7759,tensor(4),tensor(2)
7760,tensor(0),tensor(1)
7761,tensor(3),tensor(3)
7762,tensor(1),tensor(0)
7763,tensor(5),tensor(1)
7764,tensor(2),tensor(2)
7765,tensor(5),tensor(4)
7766,tensor(0),tensor(0)
7767,tensor(0),tensor(1)
7768,tensor(3),tensor(3)
7769,tensor(2),tensor(2)
7770,tensor(2),tensor(0)
7771,tensor(3),tensor(0)
7772,tensor(2),tensor(2)
7773,tensor(2),tensor(2)
7774,tensor(3),tensor(0)
7775,tensor(4),tensor(2)
7776,tensor(3),tensor(4)
7777,tensor(2),tensor(5)
7778,tensor(3),tensor(2)
7779,tensor(3),tensor(4)
7780,tensor(1),tensor(1)
7781,tensor(1),tensor(1)
7782,tensor(5),tensor(1)
7783,tensor(1),tensor(4)
7784,tensor(5),tensor(2)
7785,tensor(3),tensor(0)
7786,tensor(4),tensor(4)
7787,tensor(1),tensor(0)
7788,tensor(3),tensor(0)
7789,tensor(1),tensor(2)
7790,tensor(1),tensor(1)
7791,tensor(0),tensor(0)
7792,tensor(3),tensor(2)
7793,tensor(0),tensor(0)
7794,tensor(2),tensor(5)
7795,tensor(2),tensor(1)
7796,tensor(1),tensor(0)
7797,tensor(2),tensor(0)
7798,tensor(5),tensor(2)
7799,tensor(3),tensor(1)
7800,tensor(3),tensor(0)
7801,tensor(2),tensor(1)
7802,tensor(0),tensor(0)
7803,tensor(3),tensor(4)
7804,tensor(2),tensor(2)
7805,tensor(0),tensor(0)
7806,tensor(3),tensor(4)
7807,tensor(3),tensor(1)
7808,tensor(3),tensor(0)
7809,tensor(3),tensor(0)
7810,tensor(3),tensor(2)
7811,tensor(3),tensor(0)
7812,tensor(5),tensor(2)
7813,tensor(5),tensor(3)
7814,tensor(3),tensor(0)
7815,tensor(2),tensor(4)
7816,tensor(3),tensor(2)
7817,tensor(4),tensor(4)
7818,tensor(1),tensor(0)
7819,tensor(5),tensor(2)
7820,tensor(4),tensor(2)
7821,tensor(3),tensor(0)
7822,tensor(1),tensor(2)
7823,tensor(3),tensor(0)
7824,tensor(2),tensor(0)
7825,tensor(0),tensor(0)
7826,tensor(3),tensor(0)
7827,tensor(0),tensor(2)
7828,tensor(3),tensor(0)
7829,tensor(3),tensor(1)
7830,tensor(2),tensor(0)
7831,tensor(3),tensor(1)
7832,tensor(3),tensor(2)
7833,tensor(0),tensor(3)
7834,tensor(3),tensor(1)
7835,tensor(0),tensor(2)
7836,tensor(5),tensor(2)
7837,tensor(5),tensor(2)
7838,tensor(4),tensor(4)
7839,tensor(3),tensor(0)
7840,tensor(2),tensor(0)
7841,tensor(2),tensor(4)
7842,tensor(2),tensor(0)
7843,tensor(0),tensor(3)
7844,tensor(3),tensor(4)
7845,tensor(4),tensor(3)
7846,tensor(3),tensor(5)
7847,tensor(3),tensor(2)
7848,tensor(0),tensor(0)
7849,tensor(1),tensor(0)
7850,tensor(1),tensor(2)
7851,tensor(0),tensor(0)
7852,tensor(0),tensor(4)
7853,tensor(4),tensor(0)
7854,tensor(3),tensor(2)
7855,tensor(1),tensor(4)
7856,tensor(0),tensor(0)
7857,tensor(2),tensor(0)
7858,tensor(2),tensor(2)
7859,tensor(0),tensor(0)
7860,tensor(3),tensor(4)
7861,tensor(3),tensor(0)
7862,tensor(3),tensor(1)
7863,tensor(2),tensor(0)
7864,tensor(0),tensor(1)
7865,tensor(3),tensor(0)
7866,tensor(2),tensor(2)
7867,tensor(1),tensor(0)
7868,tensor(3),tensor(1)
7869,tensor(5),tensor(2)
7870,tensor(0),tensor(0)
7871,tensor(2),tensor(1)
7872,tensor(0),tensor(1)
7873,tensor(2),tensor(0)
7874,tensor(3),tensor(2)
7875,tensor(0),tensor(2)
7876,tensor(0),tensor(1)
7877,tensor(0),tensor(4)
7878,tensor(5),tensor(0)
7879,tensor(2),tensor(0)
7880,tensor(3),tensor(1)
7881,tensor(5),tensor(0)
7882,tensor(3),tensor(2)
7883,tensor(3),tensor(0)
7884,tensor(2),tensor(0)
7885,tensor(2),tensor(0)
7886,tensor(3),tensor(1)
7887,tensor(3),tensor(0)
7888,tensor(0),tensor(0)
7889,tensor(2),tensor(2)
7890,tensor(3),tensor(0)
7891,tensor(3),tensor(2)
7892,tensor(5),tensor(1)
7893,tensor(3),tensor(3)
7894,tensor(3),tensor(0)
7895,tensor(0),tensor(0)
7896,tensor(3),tensor(0)
7897,tensor(1),tensor(0)
7898,tensor(0),tensor(0)
7899,tensor(3),tensor(4)
7900,tensor(2),tensor(2)
7901,tensor(3),tensor(4)
7902,tensor(3),tensor(2)
7903,tensor(5),tensor(5)
7904,tensor(0),tensor(0)
7905,tensor(1),tensor(0)
7906,tensor(3),tensor(0)
7907,tensor(3),tensor(0)
7908,tensor(2),tensor(2)
7909,tensor(5),tensor(2)
7910,tensor(2),tensor(1)
7911,tensor(3),tensor(0)
7912,tensor(3),tensor(2)
7913,tensor(1),tensor(1)
7914,tensor(3),tensor(0)
7915,tensor(3),tensor(2)
7916,tensor(0),tensor(0)
7917,tensor(4),tensor(2)
7918,tensor(3),tensor(2)
7919,tensor(5),tensor(5)
7920,tensor(5),tensor(2)
7921,tensor(3),tensor(2)
7922,tensor(2),tensor(0)
7923,tensor(2),tensor(3)
7924,tensor(3),tensor(2)
7925,tensor(4),tensor(4)
7926,tensor(3),tensor(0)
7927,tensor(1),tensor(1)
7928,tensor(3),tensor(1)
7929,tensor(2),tensor(2)
7930,tensor(1),tensor(1)
7931,tensor(1),tensor(1)
7932,tensor(3),tensor(2)
7933,tensor(2),tensor(1)
7934,tensor(3),tensor(0)
7935,tensor(3),tensor(1)
7936,tensor(0),tensor(0)
7937,tensor(3),tensor(0)
7938,tensor(3),tensor(2)
7939,tensor(3),tensor(2)
7940,tensor(1),tensor(4)
7941,tensor(1),tensor(2)
7942,tensor(3),tensor(2)
7943,tensor(3),tensor(2)
7944,tensor(5),tensor(2)
7945,tensor(3),tensor(1)
7946,tensor(3),tensor(1)
7947,tensor(3),tensor(4)
7948,tensor(3),tensor(4)
7949,tensor(2),tensor(1)
7950,tensor(3),tensor(0)
7951,tensor(0),tensor(0)
7952,tensor(3),tensor(0)
7953,tensor(1),tensor(1)
7954,tensor(0),tensor(0)
7955,tensor(3),tensor(2)
7956,tensor(1),tensor(1)
7957,tensor(5),tensor(1)
7958,tensor(5),tensor(1)
7959,tensor(3),tensor(2)
7960,tensor(3),tensor(2)
7961,tensor(1),tensor(4)
7962,tensor(3),tensor(2)
7963,tensor(1),tensor(4)
7964,tensor(3),tensor(0)
7965,tensor(1),tensor(1)
7966,tensor(0),tensor(0)
7967,tensor(2),tensor(3)
7968,tensor(1),tensor(1)
7969,tensor(0),tensor(2)
7970,tensor(3),tensor(0)
7971,tensor(2),tensor(1)
7972,tensor(1),tensor(5)
7973,tensor(0),tensor(1)
7974,tensor(3),tensor(1)
7975,tensor(0),tensor(0)
7976,tensor(4),tensor(0)
7977,tensor(0),tensor(2)
7978,tensor(0),tensor(0)
7979,tensor(0),tensor(0)
7980,tensor(5),tensor(2)
7981,tensor(1),tensor(2)
7982,tensor(4),tensor(4)
7983,tensor(3),tensor(0)
7984,tensor(0),tensor(0)
7985,tensor(3),tensor(0)
7986,tensor(4),tensor(2)
7987,tensor(3),tensor(0)
7988,tensor(3),tensor(0)
7989,tensor(2),tensor(2)
7990,tensor(2),tensor(2)
7991,tensor(0),tensor(2)
7992,tensor(3),tensor(1)
7993,tensor(3),tensor(1)
7994,tensor(1),tensor(1)
7995,tensor(2),tensor(4)
7996,tensor(3),tensor(3)
7997,tensor(5),tensor(0)
7998,tensor(3),tensor(0)
7999,tensor(3),tensor(1)
8000,tensor(1),tensor(0)
8001,tensor(3),tensor(0)
8002,tensor(0),tensor(0)
8003,tensor(3),tensor(0)
